audio_duration_sec,asr_time_sec_sim,tts_time_sec_sim,total_time_sec_sim,rtf_sim,wall_time_sec,rtf_wall,ram_before_mb,ram_after_mb,ram_delta_mb,transcript,tts_pcm_bytes,quant,num_threads,wer_delta_estimate,passed_rtf_sim,loop,asr_load_count,tts_load_count
5.0,0.7216666666666667,0.11795,0.8396166666666667,0.16792333333333334,0.010191549999987615,0.002038309999997523,274.6328125,274.6328125,0.0,xin chào robot mã 31f192be,45760,Q4,2,0.026,True,1,1,1
5.0,0.7216666666666667,0.11795,0.8396166666666667,0.16792333333333334,0.010529943999998181,0.0021059887999996365,274.6328125,274.6328125,0.0,xin chào robot mã 31f192be,45760,Q4,2,0.026,True,2,1,1
5.0,0.7216666666666667,0.11795,0.8396166666666667,0.16792333333333334,0.01012697499999149,0.002025394999998298,274.6328125,274.6328125,0.0,xin chào robot mã 31f192be,45760,Q4,2,0.026,True,3,1,1
5.0,0.7216666666666667,0.11795,0.8396166666666667,0.16792333333333334,0.01041995599999268,0.0020839911999985363,274.6328125,274.6328125,0.0,xin chào robot mã 31f192be,45760,Q4,2,0.026,True,4,1,1
5.0,0.7216666666666667,0.11795,0.8396166666666667,0.16792333333333334,0.010481623000003992,0.0020963246000007983,274.6328125,274.6328125,0.0,xin chào robot mã 31f192be,45760,Q4,2,0.026,True,5,1,1
5.0,0.7216666666666667,0.11795,0.8396166666666667,0.16792333333333334,0.010477797999996596,0.002095559599999319,274.6328125,274.6328125,0.0,xin chào robot mã 31f192be,45760,Q4,2,0.026,True,6,1,1
5.0,0.7216666666666667,0.11795,0.8396166666666667,0.16792333333333334,0.010529032999997412,0.0021058065999994824,274.6328125,274.6328125,0.0,xin chào robot mã 31f192be,45760,Q4,2,0.026,True,7,1,1
5.0,0.7216666666666667,0.11795,0.8396166666666667,0.16792333333333334,0.010367078000001584,0.0020734156000003167,274.6328125,274.6328125,0.0,xin chào robot mã 31f192be,45760,Q4,2,0.026,True,8,1,1
5.0,0.7216666666666667,0.11795,0.8396166666666667,0.16792333333333334,0.010438772999989965,0.002087754599997993,274.6328125,274.6328125,0.0,xin chào robot mã 31f192be,45760,Q4,2,0.026,True,9,1,1
5.0,0.7216666666666667,0.11795,0.8396166666666667,0.16792333333333334,0.010490506000010669,0.0020981012000021336,274.6328125,274.6328125,0.0,xin chào robot mã 31f192be,45760,Q4,2,0.026,True,10,1,1
