audio_duration_sec,asr_time_sec_sim,tts_time_sec_sim,total_time_sec_sim,rtf_sim,wall_time_sec,rtf_wall,ram_before_mb,ram_after_mb,ram_delta_mb,transcript,tts_pcm_bytes,quant,num_threads,wer_delta_estimate,passed_rtf_sim,loop,asr_load_count,tts_load_count
5.0,0.6932978723404255,0.11795,0.8112478723404255,0.1622495744680851,0.010242059999995945,0.002048411999999189,286.76171875,286.76171875,0.0,xin chào robot mã 31f192be,45760,Q4,3,0.026,True,1,1,1
5.0,0.6932978723404255,0.11795,0.8112478723404255,0.1622495744680851,0.009303044000006366,0.0018606088000012733,286.76171875,286.76171875,0.0,xin chào robot mã 31f192be,45760,Q4,3,0.026,True,2,1,1
5.0,0.6932978723404255,0.11795,0.8112478723404255,0.1622495744680851,0.009343962000002648,0.0018687924000005296,286.76171875,286.76171875,0.0,xin chào robot mã 31f192be,45760,Q4,3,0.026,True,3,1,1
5.0,0.6932978723404255,0.11795,0.8112478723404255,0.1622495744680851,0.009385003999994979,0.0018770007999989956,286.76171875,286.76171875,0.0,xin chào robot mã 31f192be,45760,Q4,3,0.026,True,4,1,1
5.0,0.6932978723404255,0.11795,0.8112478723404255,0.1622495744680851,0.00954886399998145,0.0019097727999962898,286.76171875,286.76171875,0.0,xin chào robot mã 31f192be,45760,Q4,3,0.026,True,5,1,1
5.0,0.6932978723404255,0.11795,0.8112478723404255,0.1622495744680851,0.009301673999999593,0.0018603347999999187,286.76171875,286.76171875,0.0,xin chào robot mã 31f192be,45760,Q4,3,0.026,True,6,1,1
5.0,0.6932978723404255,0.11795,0.8112478723404255,0.1622495744680851,0.00934271700000977,0.0018685434000019542,286.76171875,286.76171875,0.0,xin chào robot mã 31f192be,45760,Q4,3,0.026,True,7,1,1
5.0,0.6932978723404255,0.11795,0.8112478723404255,0.1622495744680851,0.009368147000003546,0.0018736294000007091,286.76171875,286.76171875,0.0,xin chào robot mã 31f192be,45760,Q4,3,0.026,True,8,1,1
5.0,0.6932978723404255,0.11795,0.8112478723404255,0.1622495744680851,0.009531541000001198,0.0019063082000002397,286.76171875,286.76171875,0.0,xin chào robot mã 31f192be,45760,Q4,3,0.026,True,9,1,1
5.0,0.6932978723404255,0.11795,0.8112478723404255,0.1622495744680851,0.009363149999984444,0.0018726299999968887,286.76171875,286.76171875,0.0,xin chào robot mã 31f192be,45760,Q4,3,0.026,True,10,1,1
