audio_duration_sec,asr_time_sec_sim,tts_time_sec_sim,total_time_sec_sim,rtf_sim,wall_time_sec,rtf_wall,ram_before_mb,ram_after_mb,ram_delta_mb,transcript,tts_pcm_bytes,quant,num_threads,wer_delta_estimate,passed_rtf_sim,loop,asr_load_count,tts_load_count
5.0,0.8209574468085107,0.11795,0.9389074468085107,0.18778148936170214,0.010977030999995918,0.0021954061999991835,302.92578125,302.92578125,0.0,xin chào robot mã 31f192be,45760,Q5,3,0.012,True,1,1,1
5.0,0.8209574468085107,0.11795,0.9389074468085107,0.18778148936170214,0.011509707999991292,0.0023019415999982586,302.92578125,302.92578125,0.0,xin chào robot mã 31f192be,45760,Q5,3,0.012,True,2,1,1
5.0,0.8209574468085107,0.11795,0.9389074468085107,0.18778148936170214,0.010566337000000203,0.0021132674000000407,302.92578125,302.92578125,0.0,xin chào robot mã 31f192be,45760,Q5,3,0.012,True,3,1,1
5.0,0.8209574468085107,0.11795,0.9389074468085107,0.18778148936170214,0.010583815000003938,0.0021167630000007874,302.92578125,302.92578125,0.0,xin chào robot mã 31f192be,45760,Q5,3,0.012,True,4,1,1
5.0,0.8209574468085107,0.11795,0.9389074468085107,0.18778148936170214,0.010601973999996517,0.002120394799999303,302.92578125,302.92578125,0.0,xin chào robot mã 31f192be,45760,Q5,3,0.012,True,5,1,1
5.0,0.8209574468085107,0.11795,0.9389074468085107,0.18778148936170214,0.011575618999998483,0.0023151237999996964,302.92578125,302.92578125,0.0,xin chào robot mã 31f192be,45760,Q5,3,0.012,True,6,1,1
5.0,0.8209574468085107,0.11795,0.9389074468085107,0.18778148936170214,0.011354995999994344,0.0022709991999988687,302.92578125,302.92578125,0.0,xin chào robot mã 31f192be,45760,Q5,3,0.012,True,7,1,1
5.0,0.8209574468085107,0.11795,0.9389074468085107,0.18778148936170214,0.010744485000003579,0.002148897000000716,302.92578125,302.92578125,0.0,xin chào robot mã 31f192be,45760,Q5,3,0.012,True,8,1,1
5.0,0.8209574468085107,0.11795,0.9389074468085107,0.18778148936170214,0.010552402000001848,0.0021104804000003697,302.92578125,302.92578125,0.0,xin chào robot mã 31f192be,45760,Q5,3,0.012,True,9,1,1
5.0,0.8209574468085107,0.11795,0.9389074468085107,0.18778148936170214,0.010512104999989447,0.0021024209999978894,302.92578125,302.92578125,0.0,xin chào robot mã 31f192be,45760,Q5,3,0.012,True,10,1,1
