audio_duration_sec,asr_time_sec_sim,tts_time_sec_sim,total_time_sec_sim,rtf_sim,wall_time_sec,rtf_wall,ram_before_mb,ram_after_mb,ram_delta_mb,transcript,tts_pcm_bytes,quant,num_threads,wer_delta_estimate,passed_rtf_sim,loop,asr_load_count,tts_load_count
5.0,0.8550000000000001,0.11795,0.9729500000000001,0.19459,0.011945668000009846,0.002389133600001969,281.2578125,281.2578125,0.0,xin chào robot mã 31f192be,45760,Q5,2,0.012,True,1,1,1
5.0,0.8550000000000001,0.11795,0.9729500000000001,0.19459,0.011536676000005741,0.0023073352000011482,281.2578125,281.2578125,0.0,xin chào robot mã 31f192be,45760,Q5,2,0.012,True,2,1,1
5.0,0.8550000000000001,0.11795,0.9729500000000001,0.19459,0.011481744999997545,0.002296348999999509,281.2578125,281.2578125,0.0,xin chào robot mã 31f192be,45760,Q5,2,0.012,True,3,1,1
5.0,0.8550000000000001,0.11795,0.9729500000000001,0.19459,0.011634079000003794,0.0023268158000007587,281.2578125,281.2578125,0.0,xin chào robot mã 31f192be,45760,Q5,2,0.012,True,4,1,1
5.0,0.8550000000000001,0.11795,0.9729500000000001,0.19459,0.011517009999991501,0.0023034019999983004,281.2578125,281.2578125,0.0,xin chào robot mã 31f192be,45760,Q5,2,0.012,True,5,1,1
5.0,0.8550000000000001,0.11795,0.9729500000000001,0.19459,0.011490206000004832,0.0022980412000009665,281.2578125,281.2578125,0.0,xin chào robot mã 31f192be,45760,Q5,2,0.012,True,6,1,1
5.0,0.8550000000000001,0.11795,0.9729500000000001,0.19459,0.01151887199999635,0.00230377439999927,281.2578125,281.2578125,0.0,xin chào robot mã 31f192be,45760,Q5,2,0.012,True,7,1,1
5.0,0.8550000000000001,0.11795,0.9729500000000001,0.19459,0.01157422599999336,0.002314845199998672,281.2578125,281.2578125,0.0,xin chào robot mã 31f192be,45760,Q5,2,0.012,True,8,1,1
5.0,0.8550000000000001,0.11795,0.9729500000000001,0.19459,0.011714128999997797,0.0023428257999995594,281.2578125,281.2578125,0.0,xin chào robot mã 31f192be,45760,Q5,2,0.012,True,9,1,1
5.0,0.8550000000000001,0.11795,0.9729500000000001,0.19459,0.011591674000001717,0.0023183348000003433,281.2578125,281.2578125,0.0,xin chào robot mã 31f192be,45760,Q5,2,0.012,True,10,1,1
